review_text,rating,category_text,binary_label,category_label
"Not even close to what I expected!: This pseudo appearing bolster is hard as a rock, won't fit into the equal size zipper covers as there is no flexibility whatsoever; it is as hard as a rock . I highly regret purchasing them as they are of no use to me, despite hoping I could use them to relieve my chronic lumbar pain caused by a fifth surgery that went wrong.<br /><br />I do not recommend ordering these rigid cylinder items'<br /><br />Writestuff",1.0,Sports_and_Outdoors,0,28
Bait and Switch: I ordered two Dura Comfort 7x stronger and was sent two 4x stronger.  this doesn't sound like a big deal but it is.  the 7x stronger will last 6 months or more.  the 4x stronger I have had for 2 weeks and sadly im already biting through it.  if I had not been desperate I could have sent them back.  Frustrated.,2.0,Health_and_Personal_Care,0,17
One Star: Cheap and barely flew/ would not fly at the beach with steady breeze,1.0,Toys_and_Games,0,31
Just like LULU: Just like LULU,5.0,Clothing_Shoes_and_Jewelry,1,10
"Lizards love it.: Lizards love it, strong smell like black olives.",5.0,Pet_Supplies,1,26
nice looking shirt: nice looking shirt,5.0,Clothing_Shoes_and_Jewelry,1,10
... a few weeks now and so far it's working great. I purchased it because it had two 2amp ...: I've been using this for a few weeks now and so far it's working great. I purchased it because it had two 2amp connections which allows for faster charging when both plugs are in use.Many other product have a 1amp and 2amp.,5.0,Electronics,1,12
"I was trying to troubleshoot/repair my 55"" tv and had ...: I was trying to troubleshoot/repair my 55&#34; tv and had a rounded phillips head screw holding in one of the circuit boards.  Tried several other pliers I own and could not grip the screw head at all.  Ordered this and had the screw out about 30 seconds after I opened the package...I'm ordering another (larger model).",5.0,Tools_and_Home_Improvement,1,30
Washing Machine: I washed these in the washing machine by accident... they still work!<br />Edit: I have washed these things 5 times now and they still worked. They finally stopped working not due to me washing them but because I workout with them and it has a short like any other bud eventually get if using them ever day. I'm buying another pair.,5.0,Electronics,1,12
"Excellent for marking on metal: I use this for making jewelry - great for measuring exactly where a hole needs to be pierced, making sure the edges of pieces are even, etc. Highly recommended.",5.0,Tools_and_Home_Improvement,1,30
"Runs a little long: I ordered my usual size, and the waist fit, but they're too long. And, at 5'6"", I'm of pretty average height.",2.0,Clothing_Shoes_and_Jewelry,0,10
Five Stars: as described,5.0,Books,1,7
My Granddaughters will be in love with this outfit for their American Girl Doll: My Granddaughters will be in love with this outfit for their American Girl Doll .!! Very reasonably priced and super fast shipping.<br />I will be a repeat customer.,5.0,Toys_and_Games,1,31
Just as good as the name brand toner: This toner was way cheaper than HP Brand and prints great!  I love saving money and buying name brand toners<br />is throwing money down the drain.  No complaints here and will buy again from this vendor.,5.0,Office_Products,1,24
"Not that good: Though the book is Ok, after reading Isaacs Asimov ""Understanding Phisics"" I expected more clarity from this book.",3.0,Books,0,7
Five Stars: Like this soap,5.0,Beauty_and_Personal_Care,1,6
Easy to clean: Formula stores and pours perfectly. Easy to clean. Never spills in my diaper bag.,5.0,Baby_Products,1,5
A great surprise gift for the grandchildren!: Bought as a Christmas gift for the grandchildren. It had lots of parts but instructions were good. We have it all together and are looking forward to giving it to them soon.,4.0,Sports_and_Outdoors,1,28
Works good as intended: The screen that shows your blood pressure looks nice and clear and seems accurate.,5.0,Health_and_Household,1,16
Five Stars: love,5.0,Clothing_Shoes_and_Jewelry,1,10
Great Fit: Great fit! Arrived on time.,5.0,Clothing_Shoes_and_Jewelry,1,10
Great small vacuum: Has very good suction power for small jobs. Really handy and perfect size. Not heavy!,5.0,Home_and_Kitchen,1,18
Good Barbie clothes: Niece loved it all.,5.0,Toys_and_Games,1,31
And this is America- so it's all about what's on the outside.: It's October and I was on the market for a new cell phone case for my 'new' phone. I loved the fact that my phone was gold so I wanted a case to reflect this.<br /><br />This pink color is super smooth for summer and spring- ideally I would have wanted this coral to be a beautiful burgundy like they sell in the Note 7 size. But not all of us are a Kardashian so we don't always get what we want right?<br /><br />I enjoy that this case is slim compared to other cases. Haven't gone and dropped my phone to test to see how great it works. (I have a 2 year old so give it another 2 months and she will have tested the strength). I thought the back with the grips would be ideal- and they are. Kind of. Things seem to get trapped in there? Mainly dirt? I work a cushy office job and still sing the ABCs twice when I was my hands so it's not that I'm a dirty person but there are distinct marks from fingers on this thing.<br /><br />But it's still pretty. And this is America- so it's all about what's on the outside. Right?,4.0,Cell_Phones_and_Accessories,1,9
Most useful product.: works very well and a great product for athletes,5.0,Health_and_Household,1,16
"Great!: It looks great on my desk, holds my glasses perfectly. It's well-made and a great bargain.",5.0,Clothing_Shoes_and_Jewelry,1,10
"So-So: I love a thriller. I don’t know if I’d call this book a thriller. It was entertaining enough to keep me reading, but I was disappointed with the ending. It isn’t until about 2/3 into the book when you get a notion of suspense and mystery. I was thinking it must be a long build up to a great reveal! Unfortunately the outcome fell flat. I received this book as an ARC so overall I’m satisfied, but if I paid full price for the book, I’d likely feel I didn’t get my money’s worth.",3.0,Unknown,0,32
"Does the job: It’s clear and basically what I expected. I had a similar one for my old phone.  It was a little thicker, thus more substantial, but like everything you buy, recently, the quality is not as good as it use to be.  I haven’t dropped the phone yet to determine how well it will stand up.overall, I am expecting it will satisfy.",5.0,Cell_Phones_and_Accessories,1,9
Great product!: Saves lots of money on pods and the environment,5.0,Appliances,1,2
"Joyas: Joyas, hermosas y preciosas.,",5.0,Clothing_Shoes_and_Jewelry,1,10
Three Stars: has been retuned,3.0,Unknown,0,32
Love it!!!!!: Keeps my important papers neatly tucked away and helps with declutter and perfect for adding a couple of collectibles on top!  Perfect purchase - thank you!,5.0,Electronics,1,12
"I really enjoyed this book: I really enjoyed this book.  It's a quirky, funny  love story.  I would definitely read another book by this author",4.0,Kindle_Store,1,20
"Elixir Golf: Airsoft use: I've been using this for two months now and it's working well enough for me. I play airsoft every Sunday, outdoors. So I'm out in the sun from when the field opens at 9 (sometimes at 10am) till 4pm. I bought this cause it's getting hotter and I didn't want to get a farmers tan and wanted something to protect my arm when I'm wearing a shirt. I'm giving it four starts only because it didn't come with any direction on how to care for it. But it does work well and it protects me when I'm out on the field, especially when I'm crawling around. I use to get tons of scratches and splinters on my arms but this helped prevent those from happening again.",4.0,Clothing_Shoes_and_Jewelry,1,10
Four Stars: useful and very easy to install,4.0,Unknown,1,32
Large slot bit: Used to remove large slot screw that was hard to loosen. Worked perfectly. Only bought because of measurements in description.,5.0,Tools_and_Home_Improvement,1,30
