review_text,rating,category_text,binary_label,category_label
Nice scent!: I must admit  ... this air freshener has a wonderful scent.  The big BUT is the price value!  $7 for an air freshener is ludicrous!  If that is not an objection to you and you're willing to pay for a premium air freshener  then you will enjoy the scent!,3.0,Automotive,0,4
Buena compra.: Le quedó perfecto a mi pequeño de 34 meses..,5.0,Clothing_Shoes_and_Jewelry,1,10
Five Stars: Wonderful smell and quick shipping!,5.0,Beauty_and_Personal_Care,1,6
Quiet!: Love it. It's quiet. My cat drinks more water now.,5.0,Pet_Supplies,1,26
Five Stars: Good as OEM,5.0,Patio_Lawn_and_Garden,1,25
"Great song, Inspires: I love this song because it allows me to become more innovative and motivates me to work harder.<br />One of the better songs in the past couple years that is actually different from the majority of pop and hip-hop/rap.",5.0,Unknown,1,32
Funcionalidad y Duradez: Me agrada el producto.,5.0,Tools_and_Home_Improvement,1,30
Worthless: Does not say in the ears or nose,1.0,Health_and_Personal_Care,0,17
Hair combs: Combs are nice but don't stay in my hair. I'm 81 years old.,3.0,All_Beauty,0,0
"So good: Not usually a fan of Digiorno, but the croissant crust is delicious.",5.0,Grocery_and_Gourmet_Food,1,14
Melt in your mouth delicious!: Omg these are so damn good. I cannot keep my children out of anything let alone these so I have to keep my own private stash because I just love these. They have just the right amount of crunch mixed with the most delicious almost creamy taste with every bite. These are my absolute favorites. I will continue to buy until they are never available again!,5.0,Grocery_and_Gourmet_Food,1,14
Three Stars: I don’t like how easily the back comes off! Other than that my son loves it,3.0,Toys_and_Games,0,31
"Super price... easy install!: Perfect... just what we needed to ""neaten"" our desktop!<br />Quick delivery... easy install.",5.0,Industrial_and_Scientific,1,19
"Great: This was a great movie. I saw it at the movies in 3d,on my tv at home I thought I was at the movies all over again",5.0,Movies_and_TV,1,22
"Love it! Points to Christ for ALL of life: Love it! Points to Christ for ALL of life. Gave a number of the books as Christmas gifts and got good reviews back from the recipients, too.",5.0,Books,1,7
Easy to put together: Very good for kids room,4.0,Home_and_Kitchen,1,18
First time potato ricer user!: I got the potato ricer thinking it would make duchess potatoes easier to make.  Unfortunately that did not happen. The ricer was awkward and difficult to rice  the potatoes!  I think I should have gotten an old fashion potato masher!  It didn’t clean that well either!.,1.0,Home_and_Kitchen,0,18
Fun!: Makes a nice mask.,5.0,Clothing_Shoes_and_Jewelry,1,10
Three Stars: Needs some work..,3.0,Toys_and_Games,0,31
Very comfortable. May be a little large for a crowded ...: Very comfortable. May be a little large for a crowded gym or other bench seating. Perfect for middle school athletics (only parents go to those games.),5.0,Sports_and_Outdoors,1,28
Arrived sooner than expected but quite a few were dead ...: Arrived sooner than expected but quite a few were dead and the others didn't seem to last but a few days unfortunately.,2.0,Unknown,0,32
Toilet wand: Makes cleaning simple and effective...love it!,5.0,Health_and_Household,1,16
Animal Socks: Not with the money.The socks ran really small.,1.0,Clothing_Shoes_and_Jewelry,0,10
"Won't fit MOST chairs: Note that this is sized smaller than a US standard directors chair. If yours was mass produced in or for the states these won't fit. If in doubt, measure your chairs.<br /><br />The directors chairs I own was homemade and on the smaller side so this did fit. I was very excited cause most are too big and sag.<br /><br />Unfortunately while they worked for a bit, the stiching did not hold up long at all, only a couple of weeks of regular use and it started to tear. I use my directors chair regularly but not constantly, and only weigh around 150 lbs [~70 kg] so that should give an idea of how poor the material is.<br /><br />These must be intended for a childs directors chair. So I'll give three stars but really that should be clear in the description.<br /><br />Disapointed in the material BUT gave me the sizing to follow to cut out and stitch my own seat out of heavier denim. So I am glad it gave me a perfect reference!<br /><br />Tl;dr. Poor material, but good for child size chairs.",3.0,Home_and_Kitchen,0,18
"Greek Grotesqueries: This is the second full-lenghth from Greece's Burial Hordes (cool name, huh?), and while I would give their debut 5 stars, I say only 4.5 for this one.  4 is actually too low.  While the first was almost non-stop machine-gunnery of Black MeTal punishment, this one has a few slower and more repetetive sections.  There is also a seeming degradation in production and musicianship on ""Devotion...""  but once I describe the sound of the band, you will see that this isn't much of a concern!  Their sound is like an amalgamation of the most ancient Mayhem, ancient Marduk, and ancient Celtic Frost, with some ancient Sex Pistols thrown in there for an out-of-control punk feeling.  The general intent of the music is a holocaust of speed, but main riffs suddenly give way to slow, menacing passages or unexpected surprises which are hithertofore unheard of by myself.  It makes for a very VERY interesting listen, though I found their debut to be more interesting slightly.  The vocals are more of a raspy type than the shrieking type, but there is a great variety of tormented howls from the vocalist (the only members' names I recall at this time are Impaler on drums and the amusingly named Necrotormentor on guitars and bass.....though he's shortened it to just ""Necro"" under his current photo, my fiends and I have often wondered how long it took him to come up with that pithy pseudonym!).  The guitar riffs vary from standard to ""whoah, how did they come up with THAT!?"" oddly alien and disjointed tones that do not approach the pretentiousness of ""prog"" wankery, again a lot of variety.  The drums rip along like a Panzer, as you'd expect and not be disappointed.  Bass?  Who ever notices bass in Black MeTal!  However, it is audible...in fact, the whole sound of the album is rather ""low"", as opposed to the shrill treble of much Black MeTal.  Not to say that it is obscured or murky; everything is audible, but kind've sounds like it was recorded somehow in the damp stone confines of a dark tomb.  Ain't nothin' wrong with THAT!  The musicianship is, like on their debut, approaching ""punk"" in how it seems to sometimes get ahead of itself...though it never falls apart, there is something very refreshing about this style of playing, akin to mistaking an industrial-size meat grinder for your favourite hat: violently brutal yet unexpected and enjoyable!  The lyrics are very over-the-top(in fact, tediously so, but there is perhaps the language barrier to consider) involving blasphemy, war, and a ""goatfeast"".  But they are relentlessly grim, despite their redundancy.  I got the digipak version, which has a keen layout and full lyric booklet with photos.  I notice that the price here on Amazon is ridiculously low; snap it up before it becomes ""kvlt"" and the price goes way up!",4.0,CDs_and_Vinyl,1,8
"See-Through/Thin but Okay: A fair price for okay satin-y pillowcases. I bought the white ones. These stack-up alright compared to the other several other faux-silk pillowcases I own. I am still left looking for the best, affordable pillow-covers that help manage my long and thin hair.",4.0,Home_and_Kitchen,1,18
Buenas medias: Excelente,5.0,Clothing_Shoes_and_Jewelry,1,10
"Gothic Vampire head: The bottom was glue and gross. Every time I touch it, the paint and gluey mess gets on my hands. Won't wash off.",4.0,Toys_and_Games,1,31
Great bag!: Just what I was looking for: something smaller than my full size pack that can carry my 200-600 lens and my 24-105. Great quality and features. Now if I can only attach my full sized tripod!,5.0,Electronics,1,12
"Pretty and Cool!: They are very pretty, and so much fun!  I have received many compliments on them, and one little boy literally shouted &#34;Oh, MY GOSH!&#34; on seeing them.  I am going to order two more sets, one for my spouse, and another for my step daughter!<br />http:[[ASIN:B01GJ1NFSW<br />Super Cool Rainbow LED Bike Wheel Lights - Best Birthday Gift & Christmas Present for Boys & Girls of All Ages - Extra Safe & Fun - Fast Easy Install - Batteries Included - 100%]]",5.0,Sports_and_Outdoors,1,28
